Mortgage ID,Joint Life,Age 1,Gender 1,Life 1 Status Change Date,Age 2,Gender 2,Life 2 Status Change Date,LTV,AER,Loan Amount,Completion Date,Servicing Fee,Portfolio,Valuation Date
293,Joint Life ,105,F,,,F,16/11/21,58.53,58.05,200000,31/12/23,0.0015,Test,31/12/24
294,Single,81,F,,,,,58.29,58.07,300000,31/12/23,0.0015,Test,31/12/24
295,Single,80,M,,,,,58.3,58.06,450000,31/12/23,0.0015,Test,31/12/24
296,Joint Life ,77,F,,,F,16/11/21,59.55,59.06,100000,31/12/23,0.0015,Test,31/12/24
297,Single,83,F,,,,,59.45,59.04,150000,31/12/23,0.0015,Test,31/12/24
298,Joint Life ,91,M,,,M,,59.53,59.05,200000,31/12/23,0.0015,Test,31/12/24
299,Single,105,F,,,,,59.29,59.07,300000,31/12/23,0.0015,Test,31/12/24
300,Single,81,M,,,,,59.3,59.06,450000,31/12/23,0.0015,Test,31/12/24
301,Joint Life ,80,F,,,F,17/11/21,60.55,60.06,100000,31/12/23,0.0015,Test,31/12/24
302,Single,77,F,,,,,60.45,60.04,150000,31/12/23,0.0015,Test,31/12/24
303,Single,83,M,,,,,60.53,60.05,200000,31/12/23,0.0015,Test,31/12/24
304,Joint Life ,91,F,,,F,17/11/21,60.29,60.07,300000,31/12/23,0.0015,Test,31/12/24
305,Single,105,F,,,,,60.3,60.06,450000,31/12/23,0.0015,Test,31/12/24
306,Joint Life ,81,M,,,M,,61.55,61.06,100000,31/12/23,0.0015,Test,31/12/24
307,Single,80,F,,,,,61.45,61.04,150000,31/12/23,0.0015,Test,31/12/24
308,Single,77,M,,,,,61.53,61.05,200000,31/12/23,0.0015,Test,31/12/24
309,Joint Life ,83,F,,,F,18/11/21,61.29,61.07,300000,31/12/23,0.0015,Test,31/12/24
310,Single,91,F,,,,,61.3,61.06,450000,31/12/23,0.0015,Test,31/12/24
311,Single,105,M,,,,,62.55,62.06,100000,31/12/23,0.0015,Test,31/12/24
312,Joint Life ,81,F,,,F,18/11/21,62.45,62.04,150000,31/12/23,0.0015,Test,31/12/24
313,Single,80,F,,,,,62.53,62.05,200000,31/12/23,0.0015,Test,31/12/24
314,Joint Life ,77,M,,,M,,62.29,62.07,300000,31/12/23,0.0015,Test,31/12/24
315,Single,83,F,,,,,62.3,62.06,450000,31/12/23,0.0015,Test,31/12/24
316,Single,91,M,,,,,63.55,63.06,100000,31/12/23,0.0015,Test,31/12/24
317,Joint Life ,105,F,,,F,19/11/21,63.45,63.04,150000,31/12/23,0.0015,Test,31/12/24
318,Single,81,F,,,,,63.53,63.05,200000,31/12/23,0.0015,Test,31/12/24
319,Single,80,M,,,,,63.29,63.07,300000,31/12/23,0.0015,Test,31/12/24
320,Joint Life ,77,F,,,F,19/11/21,63.3,63.06,450000,31/12/23,0.0015,Test,31/12/24
321,Single,83,F,,,,,64.55,64.06,100000,31/12/23,0.0015,Test,31/12/24
322,Joint Life ,91,M,,,M,,64.45,64.04,150000,31/12/23,0.0015,Test,31/12/24
323,Single,105,F,,,,,64.53,64.05,200000,31/12/23,0.0015,Test,31/12/24
324,Single,81,M,,,,,64.29,64.07,300000,31/12/23,0.0015,Test,31/12/24
325,Joint Life ,80,F,,,F,20/11/21,64.3,64.06,450000,31/12/23,0.0015,Test,31/12/24
326,Single,77,F,,,,,65.55,65.06,100000,31/12/23,0.0015,Test,31/12/24
327,Single,83,M,,,,,65.45,65.04,150000,31/12/23,0.0015,Test,31/12/24
328,Joint Life ,91,F,,,F,20/11/21,65.53,65.05,200000,31/12/23,0.0015,Test,31/12/24
329,Single,105,F,,,,,65.29,65.07,300000,31/12/23,0.0015,Test,31/12/24
330,Joint Life ,81,M,,,M,,65.3,65.06,450000,31/12/23,0.0015,Test,31/12/24
331,Single,80,F,,,,,66.55,66.06,100000,31/12/23,0.0015,Test,31/12/24
332,Single,77,M,,,,,66.45,66.04,150000,31/12/23,0.0015,Test,31/12/24
333,Joint Life ,83,F,,,F,21/11/21,66.53,66.05,200000,31/12/23,0.0015,Test,31/12/24
334,Single,91,F,,,,,66.29,66.07,300000,31/12/23,0.0015,Test,31/12/24
335,Single,105,M,,,,,66.3,66.06,450000,31/12/23,0.0015,Test,31/12/24
336,Joint Life ,81,F,,,F,21/11/21,67.55,67.06,100000,31/12/23,0.0015,Test,31/12/24
337,Single,80,F,,,,,67.45,67.04,150000,31/12/23,0.0015,Test,31/12/24
338,Joint Life ,77,M,,,M,,67.53,67.05,200000,31/12/23,0.0015,Test,31/12/24
339,Single,83,F,,,,,67.29,67.07,300000,31/12/23,0.0015,Test,31/12/24
340,Single,91,M,,,,,67.3,67.06,450000,31/12/23,0.0015,Test,31/12/24
341,Joint Life ,105,F,,,F,22/11/21,68.55,68.06,100000,31/12/23,0.0015,Test,31/12/24
342,Single,81,F,,,,,68.45,68.04,150000,31/12/23,0.0015,Test,31/12/24
343,Single,80,M,,,,,68.53,68.05,200000,31/12/23,0.0015,Test,31/12/24
344,Joint Life ,77,F,,,F,22/11/21,68.29,68.07,300000,31/12/23,0.0015,Test,31/12/24
345,Single,83,F,,,,,68.3,68.06,450000,31/12/23,0.0015,Test,31/12/24
346,Joint Life ,91,M,,,M,,69.55,69.06,100000,31/12/23,0.0015,Test,31/12/24
347,Single,105,F,,,,,69.45,69.04,150000,31/12/23,0.0015,Test,31/12/24
348,Single,81,M,,,,,69.53,69.05,200000,31/12/23,0.0015,Test,31/12/24
349,Joint Life ,80,F,,,F,23/11/21,69.29,69.07,300000,31/12/23,0.0015,Test,31/12/24
350,Single,77,F,,,,,69.3,69.06,450000,31/12/23,0.0015,Test,31/12/24
351,Single,83,M,,,,,70.55,70.06,100000,31/12/23,0.0015,Test,31/12/24
352,Joint Life ,91,F,,,F,23/11/21,70.45,70.04,150000,31/12/23,0.0015,Test,31/12/24
353,Single,105,F,,,,,70.53,70.05,200000,31/12/23,0.0015,Test,31/12/24
354,Joint Life ,81,M,,,M,,70.29,70.07,300000,31/12/23,0.0015,Test,31/12/24
355,Single,80,F,,,,,70.3,70.06,450000,31/12/23,0.0015,Test,31/12/24
356,Single,77,M,,,,,71.55,71.06,100000,31/12/23,0.0015,Test,31/12/24
357,Joint Life ,83,F,,,F,24/11/21,71.45,71.04,150000,31/12/23,0.0015,Test,31/12/24
358,Single,91,F,,,,,71.53,71.05,200000,31/12/23,0.0015,Test,31/12/24
359,Single,105,M,,,,,71.29,71.07,300000,31/12/23,0.0015,Test,31/12/24
360,Joint Life ,81,F,,,F,24/11/21,71.3,71.06,450000,31/12/23,0.0015,Test,31/12/24
361,Single,80,F,,,,,72.55,72.06,100000,31/12/23,0.0015,Test,31/12/24
362,Joint Life ,77,M,,,M,,72.45,72.04,150000,31/12/23,0.0015,Test,31/12/24
363,Single,83,F,,,,,72.53,72.05,200000,31/12/23,0.0015,Test,31/12/24
364,Single,91,M,,,,,72.29,72.07,300000,31/12/23,0.0015,Test,31/12/24
365,Joint Life ,105,F,,,F,25/11/21,72.3,72.06,450000,31/12/23,0.0015,Test,31/12/24
366,Single,81,F,,,,,73.55,73.06,100000,31/12/23,0.0015,Test,31/12/24
367,Single,80,M,,,,,73.45,73.04,150000,31/12/23,0.0015,Test,31/12/24
368,Joint Life ,77,F,,,F,25/11/21,73.53,73.05,200000,31/12/23,0.0015,Test,31/12/24
369,Single,83,F,,,,,73.29,73.07,300000,31/12/23,0.0015,Test,31/12/24
370,Joint Life ,91,M,,,M,,73.3,73.06,450000,31/12/23,0.0015,Test,31/12/24
371,Single,105,F,,,,,74.55,74.06,100000,31/12/23,0.0015,Test,31/12/24
372,Single,81,M,,,,,74.45,74.04,150000,31/12/23,0.0015,Test,31/12/24
373,Joint Life ,80,F,,,F,26/11/21,74.53,74.05,200000,31/12/23,0.0015,Test,31/12/24
374,Single,77,F,,,,,74.29,74.07,300000,31/12/23,0.0015,Test,31/12/24
375,Single,83,M,,,,,74.3,74.06,450000,31/12/23,0.0015,Test,31/12/24
376,Joint Life ,91,F,,,F,26/11/21,75.55,75.06,100000,31/12/23,0.0015,Test,31/12/24
377,Single,105,F,,,,,75.45,75.04,150000,31/12/23,0.0015,Test,31/12/24
378,Joint Life ,81,M,,,M,,75.53,75.05,200000,31/12/23,0.0015,Test,31/12/24
379,Single,80,F,,,,,75.29,75.07,300000,31/12/23,0.0015,Test,31/12/24
380,Single,77,M,,,,,75.3,75.06,450000,31/12/23,0.0015,Test,31/12/24
381,Joint Life ,83,F,,,F,27/11/21,76.55,76.06,100000,31/12/23,0.0015,Test,31/12/24
382,Single,91,F,,,,,76.45,76.04,150000,31/12/23,0.0015,Test,31/12/24
383,Single,105,M,,,,,76.53,76.05,200000,31/12/23,0.0015,Test,31/12/24
384,Joint Life ,81,F,,,F,27/11/21,76.29,76.07,300000,31/12/23,0.0015,Test,31/12/24
385,Single,80,F,,,,,76.3,76.06,450000,31/12/23,0.0015,Test,31/12/24
386,Joint Life ,77,M,,,M,,77.55,77.06,100000,31/12/23,0.0015,Test,31/12/24
387,Single,83,F,,,,,77.45,77.04,150000,31/12/23,0.0015,Test,31/12/24
388,Single,91,M,,,,,77.53,77.05,200000,31/12/23,0.0015,Test,31/12/24
389,Joint Life ,105,F,,,F,28/11/21,77.29,77.07,300000,31/12/23,0.0015,Test,31/12/24
390,Single,81,F,,,,,77.3,77.06,450000,31/12/23,0.0015,Test,31/12/24
391,Single,80,M,,,,,78.55,78.06,100000,31/12/23,0.0015,Test,31/12/24
392,Joint Life ,77,F,,,F,28/11/21,78.45,78.04,150000,31/12/23,0.0015,Test,31/12/24
393,Single,83,F,,,,,78.53,78.05,200000,31/12/23,0.0015,Test,31/12/24
394,Joint Life ,91,M,,,M,,78.29,78.07,300000,31/12/23,0.0015,Test,31/12/24
395,Single,105,F,,,,,78.3,78.06,450000,31/12/23,0.0015,Test,31/12/24
396,Single,81,M,,,,,79.55,79.06,100000,31/12/23,0.0015,Test,31/12/24
397,Joint Life ,80,F,,,F,29/11/21,79.45,79.04,150000,31/12/23,0.0015,Test,31/12/24
398,Single,77,F,,,,,79.53,79.05,200000,31/12/23,0.0015,Test,31/12/24
399,Single,83,M,,,,,79.29,79.07,300000,31/12/23,0.0015,Test,31/12/24
400,Joint Life ,91,F,,,F,29/11/21,79.3,79.06,450000,31/12/23,0.0015,Test,31/12/24
401,Single,105,F,,,,,80.55,80.06,100000,31/12/23,0.0015,Test,31/12/24
402,Joint Life ,81,M,,,M,,80.45,80.04,150000,31/12/23,0.0015,Test,31/12/24
403,Single,80,F,,,,,80.53,80.05,200000,31/12/23,0.0015,Test,31/12/24
404,Single,77,M,,,,,80.29,80.07,300000,31/12/23,0.0015,Test,31/12/24
405,Joint Life ,83,F,,,F,30/11/21,80.3,80.06,450000,31/12/23,0.0015,Test,31/12/24
406,Single,91,F,,,,,81.55,81.06,100000,31/12/23,0.0015,Test,31/12/24
407,Single,105,M,,,,,81.45,81.04,150000,31/12/23,0.0015,Test,31/12/24
408,Joint Life ,81,F,,,F,30/11/21,81.53,81.05,200000,31/12/23,0.0015,Test,31/12/24
409,Single,80,F,,,,,81.29,81.07,300000,31/12/23,0.0015,Test,31/12/24
410,Joint Life ,77,M,,,M,,81.3,81.06,450000,31/12/23,0.0015,Test,31/12/24
411,Single,83,F,,,,,82.55,82.06,100000,31/12/23,0.0015,Test,31/12/24
412,Single,91,M,,,,,82.45,82.04,150000,31/12/23,0.0015,Test,31/12/24
413,Joint Life ,105,F,,,F,01/12/21,82.53,82.05,200000,31/12/23,0.0015,Test,31/12/24
414,Single,81,F,,,,,82.29,82.07,300000,31/12/23,0.0015,Test,31/12/24
415,Single,80,M,,,,,82.3,82.06,450000,31/12/23,0.0015,Test,31/12/24
416,Joint Life ,77,F,,,F,01/12/21,83.55,83.06,100000,31/12/23,0.0015,Test,31/12/24
417,Single,83,F,,,,,83.45,83.04,150000,31/12/23,0.0015,Test,31/12/24
418,Joint Life ,91,M,,,M,,83.53,83.05,200000,31/12/23,0.0015,Test,31/12/24
419,Single,105,F,,,,,83.29,83.07,300000,31/12/23,0.0015,Test,31/12/24
420,Single,81,M,,,,,83.3,83.06,450000,31/12/23,0.0015,Test,31/12/24
421,Joint Life ,80,F,,,F,02/12/21,84.55,84.06,100000,31/12/23,0.0015,Test,31/12/24
422,Single,77,F,,,,,84.45,84.04,150000,31/12/23,0.0015,Test,31/12/24
423,Single,83,M,,,,,84.53,84.05,200000,31/12/23,0.0015,Test,31/12/24
424,Joint Life ,91,F,,,F,02/12/21,84.29,84.07,300000,31/12/23,0.0015,Test,31/12/24
425,Single,105,F,,,,,84.3,84.06,450000,31/12/23,0.0015,Test,31/12/24
426,Joint Life ,81,M,,,M,,85.55,85.06,100000,31/12/23,0.0015,Test,31/12/24
427,Single,80,F,,,,,85.45,85.04,150000,31/12/23,0.0015,Test,31/12/24
428,Single,77,M,,,,,85.53,85.05,200000,31/12/23,0.0015,Test,31/12/24
429,Joint Life ,83,F,,,F,03/12/21,85.29,85.07,300000,31/12/23,0.0015,Test,31/12/24
430,Single,91,F,,,,,85.3,85.06,450000,31/12/23,0.0015,Test,31/12/24
431,Single,105,M,,,,,86.55,86.06,100000,31/12/23,0.0015,Test,31/12/24
432,Joint Life ,81,F,,,F,03/12/21,86.45,86.04,150000,31/12/23,0.0015,Test,31/12/24
433,Single,80,F,,,,,86.53,86.05,200000,31/12/23,0.0015,Test,31/12/24
434,Joint Life ,77,M,,,M,,86.29,86.07,300000,31/12/23,0.0015,Test,31/12/24
435,Single,83,F,,,,,86.3,86.06,450000,31/12/23,0.0015,Test,31/12/24
436,Single,91,M,,,,,87.55,87.06,100000,31/12/23,0.0015,Test,31/12/24
437,Joint Life ,105,F,,,F,04/12/21,87.45,87.04,150000,31/12/23,0.0015,Test,31/12/24
438,Single,81,F,,,,,87.53,87.05,200000,31/12/23,0.0015,Test,31/12/24
439,Single,80,M,,,,,87.29,87.07,300000,31/12/23,0.0015,Test,31/12/24
440,Joint Life ,77,F,,,F,04/12/21,87.3,87.06,450000,31/12/23,0.0015,Test,31/12/24
441,Single,83,F,,,,,88.55,88.06,100000,31/12/23,0.0015,Test,31/12/24
442,Joint Life ,91,M,,,M,,88.45,88.04,150000,31/12/23,0.0015,Test,31/12/24
443,Single,105,F,,,,,88.53,88.05,200000,31/12/23,0.0015,Test,31/12/24
444,Single,81,M,,,,,88.29,88.07,300000,31/12/23,0.0015,Test,31/12/24
445,Joint Life ,80,F,,,F,05/12/21,88.3,88.06,450000,31/12/23,0.0015,Test,31/12/24
446,Single,77,F,,,,,89.55,89.06,100000,31/12/23,0.0015,Test,31/12/24
447,Single,83,M,,,,,89.45,89.04,150000,31/12/23,0.0015,Test,31/12/24
448,Joint Life ,91,F,,,F,05/12/21,89.53,89.05,200000,31/12/23,0.0015,Test,31/12/24
449,Single,105,F,,,,,89.29,89.07,300000,31/12/23,0.0015,Test,31/12/24
450,Joint Life ,81,M,,,M,,89.3,89.06,450000,31/12/23,0.0015,Test,31/12/24
451,Single,80,F,,,,,90.55,90.06,100000,31/12/23,0.0015,Test,31/12/24
452,Single,77,M,,,,,90.45,90.04,150000,31/12/23,0.0015,Test,31/12/24
453,Joint Life ,83,F,,,F,06/12/21,90.53,90.05,200000,31/12/23,0.0015,Test,31/12/24
454,Single,91,F,,,,,90.29,90.07,300000,31/12/23,0.0015,Test,31/12/24
455,Single,105,M,,,,,90.3,90.06,450000,31/12/23,0.0015,Test,31/12/24
456,Joint Life ,81,F,,,F,06/12/21,91.55,91.06,100000,31/12/23,0.0015,Test,31/12/24
457,Single,80,F,,,,,91.45,91.04,150000,31/12/23,0.0015,Test,31/12/24
458,Joint Life ,77,M,,,M,,91.53,91.05,200000,31/12/23,0.0015,Test,31/12/24
459,Single,83,F,,,,,91.29,91.07,300000,31/12/23,0.0015,Test,31/12/24
460,Single,91,M,,,,,91.3,91.06,450000,31/12/23,0.0015,Test,31/12/24
461,Joint Life ,105,F,,,F,07/12/21,92.55,92.06,100000,31/12/23,0.0015,Test,31/12/24
462,Single,81,F,,,,,92.45,92.04,150000,31/12/23,0.0015,Test,31/12/24
463,Single,80,M,,,,,92.53,92.05,200000,31/12/23,0.0015,Test,31/12/24
464,Joint Life ,77,F,,,F,07/12/21,92.29,92.07,300000,31/12/23,0.0015,Test,31/12/24
465,Single,83,F,,,,,92.3,92.06,450000,31/12/23,0.0015,Test,31/12/24
466,Joint Life ,91,M,,,M,,93.55,93.06,100000,31/12/23,0.0015,Test,31/12/24
467,Single,105,F,,,,,93.45,93.04,150000,31/12/23,0.0015,Test,31/12/24
468,Single,81,M,,,,,93.53,93.05,200000,31/12/23,0.0015,Test,31/12/24
469,Joint Life ,80,F,,,F,08/12/21,93.29,93.07,300000,31/12/23,0.0015,Test,31/12/24
470,Single,77,F,,,,,93.3,93.06,450000,31/12/23,0.0015,Test,31/12/24
471,Single,83,M,,,,,94.55,94.06,100000,31/12/23,0.0015,Test,31/12/24
472,Joint Life ,91,F,,,F,08/12/21,94.45,94.04,150000,31/12/23,0.0015,Test,31/12/24
473,Single,105,F,,,,,94.53,94.05,200000,31/12/23,0.0015,Test,31/12/24
474,Joint Life ,81,M,,,M,,94.29,94.07,300000,31/12/23,0.0015,Test,31/12/24
475,Single,80,F,,,,,94.3,94.06,450000,31/12/23,0.0015,Test,31/12/24
476,Single,77,M,,,,,95.55,95.06,100000,31/12/23,0.0015,Test,31/12/24
477,Joint Life ,83,F,,,F,09/12/21,95.45,95.04,150000,31/12/23,0.0015,Test,31/12/24
478,Single,91,F,,,,,95.53,95.05,200000,31/12/23,0.0015,Test,31/12/24
479,Single,105,M,,,,,95.29,95.07,300000,31/12/23,0.0015,Test,31/12/24
480,Joint Life ,81,F,,,F,09/12/21,95.3,95.06,450000,31/12/23,0.0015,Test,31/12/24
481,Single,80,F,,,,,96.55,96.06,100000,31/12/23,0.0015,Test,31/12/24
482,Joint Life ,77,M,,,M,,96.45,96.04,150000,31/12/23,0.0015,Test,31/12/24
483,Single,83,F,,,,,96.53,96.05,200000,31/12/23,0.0015,Test,31/12/24
484,Single,91,M,,,,,96.29,96.07,300000,31/12/23,0.0015,Test,31/12/24
485,Joint Life ,105,F,,,F,10/12/21,96.3,96.06,450000,31/12/23,0.0015,Test,31/12/24
486,Single,81,F,,,,,97.55,97.06,100000,31/12/23,0.0015,Test,31/12/24
487,Single,80,M,,,,,97.45,97.04,150000,31/12/23,0.0015,Test,31/12/24
488,Joint Life ,77,F,,,F,10/12/21,97.53,97.05,200000,31/12/23,0.0015,Test,31/12/24
489,Single,83,F,,,,,97.29,97.07,300000,31/12/23,0.0015,Test,31/12/24
490,Joint Life ,91,M,,,M,,97.3,97.06,450000,31/12/23,0.0015,Test,31/12/24
491,Single,105,F,,,,,98.55,98.06,100000,31/12/23,0.0015,Test,31/12/24
492,Single,81,M,,,,,98.45,98.04,150000,31/12/23,0.0015,Test,31/12/24
493,Joint Life ,80,F,,,F,11/12/21,98.53,98.05,200000,31/12/23,0.0015,Test,31/12/24
494,Single,77,F,,,,,98.29,98.07,300000,31/12/23,0.0015,Test,31/12/24
495,Single,83,M,,,,,98.3,98.06,450000,31/12/23,0.0015,Test,31/12/24
496,Joint Life ,91,F,,,F,11/12/21,99.55,99.06,100000,31/12/23,0.0015,Test,31/12/24
497,Single,105,F,,,,,99.45,99.04,150000,31/12/23,0.0015,Test,31/12/24
498,Joint Life ,81,M,,,M,,99.53,99.05,200000,31/12/23,0.0015,Test,31/12/24
499,Single,80,F,,,,,99.29,99.07,300000,31/12/23,0.0015,Test,31/12/24
500,Single,77,M,,,,,99.3,99.06,450000,31/12/23,0.0015,Test,31/12/24
501,Joint Life ,83,F,,,F,12/12/21,100.55,100.06,100000,31/12/23,0.0015,Test,31/12/24
502,Single,91,F,,,,,100.45,100.04,150000,31/12/23,0.0015,Test,31/12/24
503,Single,105,M,,,,,100.53,100.05,200000,31/12/23,0.0015,Test,31/12/24
504,Joint Life ,81,F,,,F,12/12/21,100.29,100.07,300000,31/12/23,0.0015,Test,31/12/24
505,Single,80,F,,,,,100.3,100.06,450000,31/12/23,0.0015,Test,31/12/24
506,Joint Life ,77,M,,,M,,101.55,101.06,100000,31/12/23,0.0015,Test,31/12/24
507,Single,83,F,,,,,101.45,101.04,150000,31/12/23,0.0015,Test,31/12/24
508,Single,91,M,,,,,101.53,101.05,200000,31/12/23,0.0015,Test,31/12/24
509,Joint Life ,105,F,,,F,13/12/21,101.29,101.07,300000,31/12/23,0.0015,Test,31/12/24
510,Single,81,F,,,,,101.3,101.06,450000,31/12/23,0.0015,Test,31/12/24
511,Single,80,M,,,,,102.55,102.06,100000,31/12/23,0.0015,Test,31/12/24
512,Joint Life ,77,F,,,F,13/12/21,102.45,102.04,150000,31/12/23,0.0015,Test,31/12/24
513,Single,83,F,,,,,102.53,102.05,200000,31/12/23,0.0015,Test,31/12/24
514,Joint Life ,91,M,,,M,,102.29,102.07,300000,31/12/23,0.0015,Test,31/12/24
515,Single,105,F,,,,,102.3,102.06,450000,31/12/23,0.0015,Test,31/12/24
516,Single,81,M,,,,,103.55,103.06,100000,31/12/23,0.0015,Test,31/12/24
517,Joint Life ,80,F,,,F,14/12/21,103.45,103.04,150000,31/12/23,0.0015,Test,31/12/24
518,Single,77,F,,,,,103.53,103.05,200000,31/12/23,0.0015,Test,31/12/24
519,Single,83,M,,,,,103.29,103.07,300000,31/12/23,0.0015,Test,31/12/24
520,Joint Life ,91,F,,,F,14/12/21,103.3,103.06,450000,31/12/23,0.0015,Test,31/12/24
521,Single,105,F,,,,,104.55,104.06,100000,31/12/23,0.0015,Test,31/12/24
522,Joint Life ,81,M,,,M,,104.45,104.04,150000,31/12/23,0.0015,Test,31/12/24
523,Single,80,F,,,,,104.53,104.05,200000,31/12/23,0.0015,Test,31/12/24
524,Single,77,M,,,,,104.29,104.07,300000,31/12/23,0.0015,Test,31/12/24
525,Joint Life ,83,F,,,F,15/12/21,104.3,104.06,450000,31/12/23,0.0015,Test,31/12/24
526,Single,91,F,,,,,105.55,105.06,100000,31/12/23,0.0015,Test,31/12/24
527,Single,105,M,,,,,105.45,105.04,150000,31/12/23,0.0015,Test,31/12/24
528,Joint Life ,81,F,,,F,15/12/21,105.53,105.05,200000,31/12/23,0.0015,Test,31/12/24
529,Single,80,F,,,,,105.29,105.07,300000,31/12/23,0.0015,Test,31/12/24
530,Joint Life ,77,M,,,M,,105.3,105.06,450000,31/12/23,0.0015,Test,31/12/24
531,Single,83,F,,,,,106.55,106.06,100000,31/12/23,0.0015,Test,31/12/24
532,Single,91,M,,,,,106.45,106.04,150000,31/12/23,0.0015,Test,31/12/24
533,Joint Life ,105,F,,,F,16/12/21,106.53,106.05,200000,31/12/23,0.0015,Test,31/12/24
534,Single,81,F,,,,,106.29,106.07,300000,31/12/23,0.0015,Test,31/12/24
535,Single,80,M,,,,,106.3,106.06,450000,31/12/23,0.0015,Test,31/12/24
536,Joint Life ,77,F,,,F,16/12/21,107.55,107.06,100000,31/12/23,0.0015,Test,31/12/24
537,Single,83,F,,,,,107.45,107.04,150000,31/12/23,0.0015,Test,31/12/24
538,Joint Life ,91,M,,,M,,107.53,107.05,200000,31/12/23,0.0015,Test,31/12/24
539,Single,105,F,,,,,107.29,107.07,300000,31/12/23,0.0015,Test,31/12/24
540,Single,81,M,,,,,107.3,107.06,450000,31/12/23,0.0015,Test,31/12/24
541,Joint Life ,80,F,,,F,17/12/21,108.55,108.06,100000,31/12/23,0.0015,Test,31/12/24
542,Single,77,F,,,,,108.45,108.04,150000,31/12/23,0.0015,Test,31/12/24
543,Single,83,M,,,,,108.53,108.05,200000,31/12/23,0.0015,Test,31/12/24
544,Joint Life ,91,F,,,F,17/12/21,108.29,108.07,300000,31/12/23,0.0015,Test,31/12/24
545,Single,105,F,,,,,108.3,108.06,450000,31/12/23,0.0015,Test,31/12/24
546,Joint Life ,81,M,,,M,,109.55,109.06,100000,31/12/23,0.0015,Test,31/12/24
547,Single,80,F,,,,,109.45,109.04,150000,31/12/23,0.0015,Test,31/12/24
548,Single,77,M,,,,,109.53,109.05,200000,31/12/23,0.0015,Test,31/12/24
549,Joint Life ,83,F,,,F,18/12/21,109.29,109.07,300000,31/12/23,0.0015,Test,31/12/24
550,Single,91,F,,,,,109.3,109.06,450000,31/12/23,0.0015,Test,31/12/24
551,Single,105,M,,,,,110.55,110.06,100000,31/12/23,0.0015,Test,31/12/24
552,Joint Life ,81,F,,,F,18/12/21,110.45,110.04,150000,31/12/23,0.0015,Test,31/12/24
553,Single,80,F,,,,,110.53,110.05,200000,31/12/23,0.0015,Test,31/12/24
554,Joint Life ,77,M,,,M,,110.29,110.07,300000,31/12/23,0.0015,Test,31/12/24
555,Single,83,F,,,,,110.3,110.06,450000,31/12/23,0.0015,Test,31/12/24
556,Single,91,M,,,,,111.55,111.06,100000,31/12/23,0.0015,Test,31/12/24
557,Joint Life ,105,F,,,F,19/12/21,111.45,111.04,150000,31/12/23,0.0015,Test,31/12/24
558,Single,81,F,,,,,111.53,111.05,200000,31/12/23,0.0015,Test,31/12/24
559,Single,80,M,,,,,111.29,111.07,300000,31/12/23,0.0015,Test,31/12/24
560,Joint Life ,77,F,,,F,19/12/21,111.3,111.06,450000,31/12/23,0.0015,Test,31/12/24
561,Single,83,F,,,,,112.55,112.06,100000,31/12/23,0.0015,Test,31/12/24
562,Joint Life ,91,M,,,M,,112.45,112.04,150000,31/12/23,0.0015,Test,31/12/24
563,Single,105,F,,,,,112.53,112.05,200000,31/12/23,0.0015,Test,31/12/24
564,Single,81,M,,,,,112.29,112.07,300000,31/12/23,0.0015,Test,31/12/24
565,Joint Life ,80,F,,,F,20/12/21,112.3,112.06,450000,31/12/23,0.0015,Test,31/12/24
566,Single,77,F,,,,,113.55,113.06,100000,31/12/23,0.0015,Test,31/12/24
567,Single,83,M,,,,,113.45,113.04,150000,31/12/23,0.0015,Test,31/12/24
568,Joint Life ,91,F,,,F,20/12/21,113.53,113.05,200000,31/12/23,0.0015,Test,31/12/24
569,Single,105,F,,,,,113.29,113.07,300000,31/12/23,0.0015,Test,31/12/24
570,Joint Life ,81,M,,,M,,113.3,113.06,450000,31/12/23,0.0015,Test,31/12/24
571,Single,80,F,,,,,114.55,114.06,100000,31/12/23,0.0015,Test,31/12/24
572,Single,77,M,,,,,114.45,114.04,150000,31/12/23,0.0015,Test,31/12/24
573,Joint Life ,83,F,,,F,21/12/21,114.53,114.05,200000,31/12/23,0.0015,Test,31/12/24
574,Single,91,F,,,,,114.29,114.07,300000,31/12/23,0.0015,Test,31/12/24
575,Single,105,M,,,,,114.3,114.06,450000,31/12/23,0.0015,Test,31/12/24
576,Joint Life ,81,F,,,F,21/12/21,115.55,115.06,100000,31/12/23,0.0015,Test,31/12/24
577,Single,80,F,,,,,115.45,115.04,150000,31/12/23,0.0015,Test,31/12/24
578,Joint Life ,77,M,,,M,,115.53,115.05,200000,31/12/23,0.0015,Test,31/12/24
579,Single,83,F,,,,,115.29,115.07,300000,31/12/23,0.0015,Test,31/12/24
580,Single,91,M,,,,,115.3,115.06,450000,31/12/23,0.0015,Test,31/12/24
581,Joint Life ,105,F,,,F,22/12/21,116.55,116.06,100000,31/12/23,0.0015,Test,31/12/24
582,Single,81,F,,,,,116.45,116.04,150000,31/12/23,0.0015,Test,31/12/24
583,Single,80,M,,,,,116.53,116.05,200000,31/12/23,0.0015,Test,31/12/24
584,Joint Life ,77,F,,,F,22/12/21,116.29,116.07,300000,31/12/23,0.0015,Test,31/12/24
585,Single,83,F,,,,,116.3,116.06,450000,31/12/23,0.0015,Test,31/12/24
586,Joint Life ,91,M,,,M,,117.55,117.06,100000,31/12/23,0.0015,Test,31/12/24
